"","scenario","region","crop","Year","gcam","fao","fao.detrend"
"1203","GCAM_History","India","OtherGrain",1992,404.2342144,285.001,6.40618235818687
"1204","GCAM_History_Bio","India","OtherGrain",1992,404.2342144,285.001,6.40618235818687
"1205","GCAM_Hist_Forecast","Japan","OtherGrain",1992,1.254408176,1.10103,0.00920994218364268
"1206","GCAM_Hist_Forecast_Bio","Japan","OtherGrain",1992,1.254408176,1.10103,0.00920994218364268
"1207","GCAM_History","Japan","OtherGrain",1992,1.461137729,1.10103,0.00920994218364268
"1208","GCAM_History_Bio","Japan","OtherGrain",1992,1.461137729,1.10103,0.00920994218364268
"1209","GCAM_Hist_Forecast","Korea","OtherGrain",1992,1.628754297,1.15021,-0.14652926492206
"1210","GCAM_Hist_Forecast_Bio","Korea","OtherGrain",1992,1.628754297,1.15021,-0.14652926492206
"1211","GCAM_History","Korea","OtherGrain",1992,2.117216598,1.15021,-0.14652926492206
"1212","GCAM_History_Bio","Korea","OtherGrain",1992,2.117216598,1.15021,-0.14652926492206
"1213","GCAM_Hist_Forecast","Latin America","OtherGrain",1992,56.77184408,54.53302,2.35845172007382
"1214","GCAM_Hist_Forecast_Bio","Latin America","OtherGrain",1992,56.77184408,54.53302,2.35845172007382
"1215","GCAM_History","Latin America","OtherGrain",1992,67.70226876,54.53302,2.35845172007382
"1216","GCAM_History_Bio","Latin America","OtherGrain",1992,67.70226876,54.53302,2.35845172007382
"1217","GCAM_Hist_Forecast","Middle East","OtherGrain",1992,70.27612907,73.88168,1.84345397999972
"1218","GCAM_Hist_Forecast_Bio","Middle East","OtherGrain",1992,70.27612907,73.88168,1.84345397999972
"1219","GCAM_History","Middle East","OtherGrain",1992,78.60517567,73.88168,1.84345397999972
"1220","GCAM_History_Bio","Middle East","OtherGrain",1992,78.60517567,73.88168,1.84345397999972
"1221","GCAM_Hist_Forecast","Southeast Asia","OtherGrain",1992,19.79975199,21.05789,0.727879820698686
"1222","GCAM_Hist_Forecast_Bio","Southeast Asia","OtherGrain",1992,19.79975199,21.05789,0.727879820698686
"1223","GCAM_History","Southeast Asia","OtherGrain",1992,20.88646412,21.05789,0.727879820698686
"1224","GCAM_History_Bio","Southeast Asia","OtherGrain",1992,20.88646412,21.05789,0.727879820698686
"1225","GCAM_Hist_Forecast","USA","OtherGrain",1992,98.03954273,100.15679,8.52677409195277
"1226","GCAM_Hist_Forecast_Bio","USA","OtherGrain",1992,98.03954273,100.15679,8.52677409195277
"1227","GCAM_History","USA","OtherGrain",1992,129.9919174,100.15679,8.52677409195277
"1228","GCAM_History_Bio","USA","OtherGrain",1992,129.9919174,100.15679,8.52677409195277
"1229","GCAM_Hist_Forecast","Western Europe","OtherGrain",1992,223.080458,208.70348,1.98741322821368
"1230","GCAM_Hist_Forecast_Bio","Western Europe","OtherGrain",1992,223.080458,208.70348,1.98741322821368
"1231","GCAM_History","Western Europe","OtherGrain",1992,198.2034042,208.70348,1.98741322821368
"1232","GCAM_History_Bio","Western Europe","OtherGrain",1992,198.2034042,208.70348,1.98741322821368
"1233","GCAM_Hist_Forecast","Africa","PalmFruit",1992,39.20469209,41.561,0.0273718600555455
"1234","GCAM_Hist_Forecast_Bio","Africa","PalmFruit",1992,39.20469209,41.561,0.0273718600555455
"1235","GCAM_History","Africa","PalmFruit",1992,37.22034304,41.561,0.0273718600555455
"1236","GCAM_History_Bio","Africa","PalmFruit",1992,37.22034304,41.561,0.0273718600555455
"1237","GCAM_Hist_Forecast","Australia_NZ","PalmFruit",1992,0,0.09023,-0.0010232666596305
"1238","GCAM_Hist_Forecast_Bio","Australia_NZ","PalmFruit",1992,0,0.09023,-0.0010232666596305
"1239","GCAM_History","Australia_NZ","PalmFruit",1992,0,0.09023,-0.0010232666596305
"1240","GCAM_History_Bio","Australia_NZ","PalmFruit",1992,0,0.09023,-0.0010232666596305
"1241","GCAM_Hist_Forecast","Canada","PalmFruit",1992,0,0,0
"1242","GCAM_Hist_Forecast_Bio","Canada","PalmFruit",1992,0,0,0
"1243","GCAM_History","Canada","PalmFruit",1992,0,0,0
"1244","GCAM_History_Bio","Canada","PalmFruit",1992,0,0,0
"1245","GCAM_Hist_Forecast","China","PalmFruit",1992,2.562997215,2.69499,-0.00347254023295962
"1246","GCAM_Hist_Forecast_Bio","China","PalmFruit",1992,2.562997215,2.69499,-0.00347254023295962
"1247","GCAM_History","China","PalmFruit",1992,3.759500932,2.69499,-0.00347254023295962
"1248","GCAM_History_Bio","China","PalmFruit",1992,3.759500932,2.69499,-0.00347254023295962
"1249","GCAM_Hist_Forecast","Eastern Europe","PalmFruit",1992,0,0,0
"1250","GCAM_Hist_Forecast_Bio","Eastern Europe","PalmFruit",1992,0,0,0
"1251","GCAM_History","Eastern Europe","PalmFruit",1992,0,0,0
"1252","GCAM_History_Bio","Eastern Europe","PalmFruit",1992,0,0,0
"1253","GCAM_Hist_Forecast","Former Soviet Union","PalmFruit",1992,0,0,0
"1254","GCAM_Hist_Forecast_Bio","Former Soviet Union","PalmFruit",1992,0,0,0
"1255","GCAM_History","Former Soviet Union","PalmFruit",1992,0,0,0
"1256","GCAM_History_Bio","Former Soviet Union","PalmFruit",1992,0,0,0
"1257","GCAM_Hist_Forecast","India","PalmFruit",1992,14.53945078,15.377,-0.677977154212575
"1258","GCAM_Hist_Forecast_Bio","India","PalmFruit",1992,14.53945078,15.377,-0.677977154212575
"1259","GCAM_History","India","PalmFruit",1992,16.60236237,15.377,-0.677977154212575
"1260","GCAM_History_Bio","India","PalmFruit",1992,16.60236237,15.377,-0.677977154212575
"1261","GCAM_Hist_Forecast","Japan","PalmFruit",1992,0,0,0
"1262","GCAM_Hist_Forecast_Bio","Japan","PalmFruit",1992,0,0,0
"1263","GCAM_History","Japan","PalmFruit",1992,0,0,0
"1264","GCAM_History_Bio","Japan","PalmFruit",1992,0,0,0
"1265","GCAM_Hist_Forecast","Korea","PalmFruit",1992,0,0,0
"1266","GCAM_Hist_Forecast_Bio","Korea","PalmFruit",1992,0,0,0
"1267","GCAM_History","Korea","PalmFruit",1992,0,0,0
"1268","GCAM_History_Bio","Korea","PalmFruit",1992,0,0,0
"1269","GCAM_Hist_Forecast","Latin America","PalmFruit",1992,8.843369962,9.7195,0.290345898361684
"1270","GCAM_Hist_Forecast_Bio","Latin America","PalmFruit",1992,8.843369962,9.7195,0.290345898361684
"1271","GCAM_History","Latin America","PalmFruit",1992,7.999824278,9.7195,0.290345898361684
"1272","GCAM_History_Bio","Latin America","PalmFruit",1992,7.999824278,9.7195,0.290345898361684
"1273","GCAM_Hist_Forecast","Middle East","PalmFruit",1992,0,0,0
"1274","GCAM_Hist_Forecast_Bio","Middle East","PalmFruit",1992,0,0,0
"1275","GCAM_History","Middle East","PalmFruit",1992,0,0,0
"1276","GCAM_History_Bio","Middle East","PalmFruit",1992,0,0,0
"1277","GCAM_Hist_Forecast","Southeast Asia","PalmFruit",1992,98.59697058,99.50585,-1.22788543855597
"1278","GCAM_Hist_Forecast_Bio","Southeast Asia","PalmFruit",1992,98.59697058,99.50585,-1.22788543855597
"1279","GCAM_History","Southeast Asia","PalmFruit",1992,96.52659633,99.50585,-1.22788543855597
"1280","GCAM_History_Bio","Southeast Asia","PalmFruit",1992,96.52659633,99.50585,-1.22788543855597
"1281","GCAM_Hist_Forecast","USA","PalmFruit",1992,0,0.00895,-0.000458139696530193
"1282","GCAM_Hist_Forecast_Bio","USA","PalmFruit",1992,0,0.00895,-0.000458139696530193
"1283","GCAM_History","USA","PalmFruit",1992,0,0.00895,-0.000458139696530193
"1284","GCAM_History_Bio","USA","PalmFruit",1992,0,0.00895,-0.000458139696530193
"1285","GCAM_Hist_Forecast","Western Europe","PalmFruit",1992,0,0.00549,0.000105449137612804
"1286","GCAM_Hist_Forecast_Bio","Western Europe","PalmFruit",1992,0,0.00549,0.000105449137612804
"1287","GCAM_History","Western Europe","PalmFruit",1992,0,0.00549,0.000105449137612804
"1288","GCAM_History_Bio","Western Europe","PalmFruit",1992,0,0.00549,0.000105449137612804
"1289","GCAM_Hist_Forecast","Africa","Rice",1992,60.52315214,66.89928,1.11029274651322
"1290","GCAM_Hist_Forecast_Bio","Africa","Rice",1992,60.52315214,66.89928,1.11029274651322
"1291","GCAM_History","Africa","Rice",1992,63.96550625,66.89928,1.11029274651322
"1292","GCAM_History_Bio","Africa","Rice",1992,63.96550625,66.89928,1.11029274651322
"1293","GCAM_Hist_Forecast","Australia_NZ","Rice",1992,1.013786524,1.27,0.0832827627865536
"1294","GCAM_Hist_Forecast_Bio","Australia_NZ","Rice",1992,1.013786524,1.27,0.0832827627865536
"1295","GCAM_History","Australia_NZ","Rice",1992,1.019882394,1.27,0.0832827627865536
"1296","GCAM_History_Bio","Australia_NZ","Rice",1992,1.019882394,1.27,0.0832827627865536
"1297","GCAM_Hist_Forecast","Canada","Rice",1992,0,0,0
"1298","GCAM_Hist_Forecast_Bio","Canada","Rice",1992,0,0,0
"1299","GCAM_History","Canada","Rice",1992,0,0,0
"1300","GCAM_History_Bio","Canada","Rice",1992,0,0,0
"1301","GCAM_Hist_Forecast","China","Rice",1992,416.1011916,412.4015,5.42709442191193
"1302","GCAM_Hist_Forecast_Bio","China","Rice",1992,416.1011916,412.4015,5.42709442191193
"1303","GCAM_History","China","Rice",1992,424.9314016,412.4015,5.42709442191193
"1304","GCAM_History_Bio","China","Rice",1992,424.9314016,412.4015,5.42709442191193
"1305","GCAM_Hist_Forecast","Eastern Europe","Rice",1992,0.632032451,0.34529,-0.0236363665754593
"1306","GCAM_Hist_Forecast_Bio","Eastern Europe","Rice",1992,0.632032451,0.34529,-0.0236363665754593
"1307","GCAM_History","Eastern Europe","Rice",1992,1.46867982,0.34529,-0.0236363665754593
"1308","GCAM_History_Bio","Eastern Europe","Rice",1992,1.46867982,0.34529,-0.0236363665754593
"1309","GCAM_Hist_Forecast","Former Soviet Union","Rice",1992,6.30216194,6.29546,0.380881433350766
"1310","GCAM_Hist_Forecast_Bio","Former Soviet Union","Rice",1992,6.30216194,6.29546,0.380881433350766
"1311","GCAM_History","Former Soviet Union","Rice",1992,5.30290199,6.29546,0.380881433350766
"1312","GCAM_History_Bio","Former Soviet Union","Rice",1992,5.30290199,6.29546,0.380881433350766
"1313","GCAM_Hist_Forecast","India","Rice",1992,422.8816772,417.75,-7.95162176049485
"1314","GCAM_Hist_Forecast_Bio","India","Rice",1992,422.8816772,417.75,-7.95162176049485
"1315","GCAM_History","India","Rice",1992,398.6156483,417.75,-7.95162176049485
"1316","GCAM_History_Bio","India","Rice",1992,398.6156483,417.75,-7.95162176049485
"1317","GCAM_Hist_Forecast","Japan","Rice",1992,20.52235206,21.06,-0.146035820841472
"1318","GCAM_Hist_Forecast_Bio","Japan","Rice",1992,20.52235206,21.06,-0.146035820841472
"1319","GCAM_History","Japan","Rice",1992,20.65833473,21.06,-0.146035820841472
"1320","GCAM_History_Bio","Japan","Rice",1992,20.65833473,21.06,-0.146035820841472
"1321","GCAM_Hist_Forecast","Korea","Rice",1992,12.118889,11.57,-0.021937908808578
"1322","GCAM_Hist_Forecast_Bio","Korea","Rice",1992,12.118889,11.57,-0.021937908808578
"1323","GCAM_History","Korea","Rice",1992,12.52744147,11.57,-0.021937908808578
"1324","GCAM_History_Bio","Korea","Rice",1992,12.52744147,11.57,-0.021937908808578
"1325","GCAM_Hist_Forecast","Latin America","Rice",1992,70.11027579,70.46335,5.20154723735676
"1326","GCAM_Hist_Forecast_Bio","Latin America","Rice",1992,70.11027579,70.46335,5.20154723735676
"1327","GCAM_History","Latin America","Rice",1992,75.78819581,70.46335,5.20154723735676
"1328","GCAM_History_Bio","Latin America","Rice",1992,75.78819581,70.46335,5.20154723735676
"1329","GCAM_Hist_Forecast","Middle East","Rice",1992,6.051985541,6.91059,0.097180308211068
"1330","GCAM_Hist_Forecast_Bio","Middle East","Rice",1992,6.051985541,6.91059,0.097180308211068
"1331","GCAM_History","Middle East","Rice",1992,5.979511771,6.91059,0.097180308211068
"1332","GCAM_History_Bio","Middle East","Rice",1992,5.979511771,6.91059,0.097180308211068
"1333","GCAM_Hist_Forecast","Southeast Asia","Rice",1992,440.0524905,442.0636,-0.890912036782993
"1334","GCAM_Hist_Forecast_Bio","Southeast Asia","Rice",1992,440.0524905,442.0636,-0.890912036782993
"1335","GCAM_History","Southeast Asia","Rice",1992,456.180892,442.0636,-0.890912036782993
"1336","GCAM_History_Bio","Southeast Asia","Rice",1992,456.180892,442.0636,-0.890912036782993
"1337","GCAM_Hist_Forecast","USA","Rice",1992,11.35824362,12.675,0.752659639117367
"1338","GCAM_Hist_Forecast_Bio","USA","Rice",1992,11.35824362,12.675,0.752659639117367
"1339","GCAM_History","USA","Rice",1992,11.96783913,12.675,0.752659639117367
"1340","GCAM_History_Bio","USA","Rice",1992,11.96783913,12.675,0.752659639117367
"1341","GCAM_Hist_Forecast","Western Europe","Rice",1992,3.952444837,4.04405,-0.0261572260651235
"1342","GCAM_Hist_Forecast_Bio","Western Europe","Rice",1992,3.952444837,4.04405,-0.0261572260651235
"1343","GCAM_History","Western Europe","Rice",1992,4.153007047,4.04405,-0.0261572260651235
"1344","GCAM_History_Bio","Western Europe","Rice",1992,4.153007047,4.04405,-0.0261572260651235
"1345","GCAM_Hist_Forecast","Africa","Root_Tuber",1992,146.243911,164.8079,5.15317220460844
"1346","GCAM_Hist_Forecast_Bio","Africa","Root_Tuber",1992,146.243911,164.8079,5.15317220460844
"1347","GCAM_History","Africa","Root_Tuber",1992,151.2260149,164.8079,5.15317220460844
"1348","GCAM_History_Bio","Africa","Root_Tuber",1992,151.2260149,164.8079,5.15317220460844
"1349","GCAM_Hist_Forecast","Australia_NZ","Root_Tuber",1992,0.520014629,0.50803,-0.00603273970748364
"1350","GCAM_Hist_Forecast_Bio","Australia_NZ","Root_Tuber",1992,0.520014629,0.50803,-0.00603273970748364
"1351","GCAM_History","Australia_NZ","Root_Tuber",1992,0.508526997,0.50803,-0.00603273970748364
"1352","GCAM_History_Bio","Australia_NZ","Root_Tuber",1992,0.508526997,0.50803,-0.00603273970748364
"1353","GCAM_Hist_Forecast","Canada","Root_Tuber",1992,1.19688404,1.23793,-0.0159733952434997
"1354","GCAM_Hist_Forecast_Bio","Canada","Root_Tuber",1992,1.19688404,1.23793,-0.0159733952434997
"1355","GCAM_History","Canada","Root_Tuber",1992,1.47286207,1.23793,-0.0159733952434997
"1356","GCAM_History_Bio","Canada","Root_Tuber",1992,1.47286207,1.23793,-0.0159733952434997
"1357","GCAM_Hist_Forecast","China","Root_Tuber",1992,103.4924988,104.22507,1.13426031879611
"1358","GCAM_Hist_Forecast_Bio","China","Root_Tuber",1992,103.4924988,104.22507,1.13426031879611
"1359","GCAM_History","China","Root_Tuber",1992,100.7799421,104.22507,1.13426031879611
"1360","GCAM_History_Bio","China","Root_Tuber",1992,100.7799421,104.22507,1.13426031879611
"1361","GCAM_Hist_Forecast","Eastern Europe","Root_Tuber",1992,26.46233855,25.03541,-0.206936091912127
"1362","GCAM_Hist_Forecast_Bio","Eastern Europe","Root_Tuber",1992,26.46233855,25.03541,-0.206936091912127
"1363","GCAM_History","Eastern Europe","Root_Tuber",1992,18.86044321,25.03541,-0.206936091912127
"1364","GCAM_History_Bio","Eastern Europe","Root_Tuber",1992,18.86044321,25.03541,-0.206936091912127
"1365","GCAM_Hist_Forecast","Former Soviet Union","Root_Tuber",1992,61.0478242,65.84482,3.64004862605579
"1366","GCAM_Hist_Forecast_Bio","Former Soviet Union","Root_Tuber",1992,61.0478242,65.84482,3.64004862605579
"1367","GCAM_History","Former Soviet Union","Root_Tuber",1992,65.251512,65.84482,3.64004862605579
"1368","GCAM_History_Bio","Former Soviet Union","Root_Tuber",1992,65.251512,65.84482,3.64004862605579
"1369","GCAM_Hist_Forecast","India","Root_Tuber",1992,14.09462116,15.225,0.855125980082768
"1370","GCAM_Hist_Forecast_Bio","India","Root_Tuber",1992,14.09462116,15.225,0.855125980082768
"1371","GCAM_History","India","Root_Tuber",1992,13.72799535,15.225,0.855125980082768
"1372","GCAM_History_Bio","India","Root_Tuber",1992,13.72799535,15.225,0.855125980082768
"1373","GCAM_Hist_Forecast","Japan","Root_Tuber",1992,2.220498146,2.0602,0.000733204431956569
"1374","GCAM_Hist_Forecast_Bio","Japan","Root_Tuber",1992,2.220498146,2.0602,0.000733204431956569
"1375","GCAM_History","Japan","Root_Tuber",1992,2.159426878,2.0602,0.000733204431956569
"1376","GCAM_History_Bio","Japan","Root_Tuber",1992,2.159426878,2.0602,0.000733204431956569
"1377","GCAM_Hist_Forecast","Korea","Root_Tuber",1992,0.462908722,0.50278,0.0856962509885585
"1378","GCAM_Hist_Forecast_Bio","Korea","Root_Tuber",1992,0.462908722,0.50278,0.0856962509885585
"1379","GCAM_History","Korea","Root_Tuber",1992,0.466557465,0.50278,0.0856962509885585
"1380","GCAM_History_Bio","Korea","Root_Tuber",1992,0.466557465,0.50278,0.0856962509885585
"1381","GCAM_Hist_Forecast","Latin America","Root_Tuber",1992,40.04865692,40.23128,-1.02585345092576
"1382","GCAM_Hist_Forecast_Bio","Latin America","Root_Tuber",1992,40.04865692,40.23128,-1.02585345092576
"1383","GCAM_History","Latin America","Root_Tuber",1992,36.4018622,40.23128,-1.02585345092576
"1384","GCAM_History_Bio","Latin America","Root_Tuber",1992,36.4018622,40.23128,-1.02585345092576
"1385","GCAM_Hist_Forecast","Middle East","Root_Tuber",1992,2.153800667,2.45626,0.0977097519773436
"1386","GCAM_Hist_Forecast_Bio","Middle East","Root_Tuber",1992,2.153800667,2.45626,0.0977097519773436
"1387","GCAM_History","Middle East","Root_Tuber",1992,1.919391131,2.45626,0.0977097519773436
"1388","GCAM_History_Bio","Middle East","Root_Tuber",1992,1.919391131,2.45626,0.0977097519773436
"1389","GCAM_Hist_Forecast","Southeast Asia","Root_Tuber",1992,44.59870167,43.41272,0.422346639904518
"1390","GCAM_Hist_Forecast_Bio","Southeast Asia","Root_Tuber",1992,44.59870167,43.41272,0.422346639904518
"1391","GCAM_History","Southeast Asia","Root_Tuber",1992,42.74886154,43.41272,0.422346639904518
"1392","GCAM_History_Bio","Southeast Asia","Root_Tuber",1992,42.74886154,43.41272,0.422346639904518
"1393","GCAM_Hist_Forecast","USA","Root_Tuber",1992,5.832283672,5.69392,-0.197758065498263
"1394","GCAM_Hist_Forecast_Bio","USA","Root_Tuber",1992,5.832283672,5.69392,-0.197758065498263
"1395","GCAM_History","USA","Root_Tuber",1992,6.206765332,5.69392,-0.197758065498263
"1396","GCAM_History_Bio","USA","Root_Tuber",1992,6.206765332,5.69392,-0.197758065498263
"1397","GCAM_Hist_Forecast","Western Europe","Root_Tuber",1992,21.12727906,19.40764,0.46043560092037
"1398","GCAM_Hist_Forecast_Bio","Western Europe","Root_Tuber",1992,21.12727906,19.40764,0.46043560092037
"1399","GCAM_History","Western Europe","Root_Tuber",1992,25.37077751,19.40764,0.46043560092037
"1400","GCAM_History_Bio","Western Europe","Root_Tuber",1992,25.37077751,19.40764,0.46043560092037
"1401","GCAM_Hist_Forecast","Africa","SugarCrop",1992,12.30488405,11.99451,-0.372083852642483
"1402","GCAM_Hist_Forecast_Bio","Africa","SugarCrop",1992,12.30488405,11.99451,-0.372083852642483
"1403","GCAM_History","Africa","SugarCrop",1992,12.58331211,11.99451,-0.372083852642483
"1404","GCAM_History_Bio","Africa","SugarCrop",1992,12.58331211,11.99451,-0.372083852642483
"1405","GCAM_Hist_Forecast","Australia_NZ","SugarCrop",1992,3.291692817,3.29001,-0.0378003039912254
"1406","GCAM_Hist_Forecast_Bio","Australia_NZ","SugarCrop",1992,3.291692817,3.29001,-0.0378003039912254
"1407","GCAM_History","Australia_NZ","SugarCrop",1992,2.669807988,3.29001,-0.0378003039912254
"1408","GCAM_History_Bio","Australia_NZ","SugarCrop",1992,2.669807988,3.29001,-0.0378003039912254
"1409","GCAM_Hist_Forecast","Canada","SugarCrop",1992,0.2362379,0.2266,-0.0129956213788214
"1410","GCAM_Hist_Forecast_Bio","Canada","SugarCrop",1992,0.2362379,0.2266,-0.0129956213788214
"1411","GCAM_History","Canada","SugarCrop",1992,0.198171,0.2266,-0.0129956213788214
"1412","GCAM_History_Bio","Canada","SugarCrop",1992,0.198171,0.2266,-0.0129956213788214
"1413","GCAM_Hist_Forecast","China","SugarCrop",1992,19.82917498,21.22397,0.963979183426261
"1414","GCAM_Hist_Forecast_Bio","China","SugarCrop",1992,19.82917498,21.22397,0.963979183426261
"1415","GCAM_History","China","SugarCrop",1992,23.28505364,21.22397,0.963979183426261
"1416","GCAM_History_Bio","China","SugarCrop",1992,23.28505364,21.22397,0.963979183426261
"1417","GCAM_Hist_Forecast","Eastern Europe","SugarCrop",1992,11.09799035,9.89713,-0.0280657979769749
"1418","GCAM_Hist_Forecast_Bio","Eastern Europe","SugarCrop",1992,11.09799035,9.89713,-0.0280657979769749
"1419","GCAM_History","Eastern Europe","SugarCrop",1992,9.360080963,9.89713,-0.0280657979769749
"1420","GCAM_History_Bio","Eastern Europe","SugarCrop",1992,9.360080963,9.89713,-0.0280657979769749
"1421","GCAM_Hist_Forecast","Former Soviet Union","SugarCrop",1992,33.8708427,32.09476,1.01330396498566
"1422","GCAM_Hist_Forecast_Bio","Former Soviet Union","SugarCrop",1992,33.8708427,32.09476,1.01330396498566
"1423","GCAM_History","Former Soviet Union","SugarCrop",1992,21.3227571,32.09476,1.01330396498566
"1424","GCAM_History_Bio","Former Soviet Union","SugarCrop",1992,21.3227571,32.09476,1.01330396498566
"1425","GCAM_Hist_Forecast","India","SugarCrop",1992,36.38383797,38.4,1.94176664990032
"1426","GCAM_Hist_Forecast_Bio","India","SugarCrop",1992,36.38383797,38.4,1.94176664990032
"1427","GCAM_History","India","SugarCrop",1992,36.17634936,38.4,1.94176664990032
"1428","GCAM_History_Bio","India","SugarCrop",1992,36.17634936,38.4,1.94176664990032
"1429","GCAM_Hist_Forecast","Japan","SugarCrop",1992,1.082184177,0.983,-0.00863095172276951
"1430","GCAM_Hist_Forecast_Bio","Japan","SugarCrop",1992,1.082184177,0.983,-0.00863095172276951
"1431","GCAM_History","Japan","SugarCrop",1992,1.033520292,0.983,-0.00863095172276951
"1432","GCAM_History_Bio","Japan","SugarCrop",1992,1.033520292,0.983,-0.00863095172276951
"1433","GCAM_Hist_Forecast","Korea","SugarCrop",1992,0,0,0
"1434","GCAM_Hist_Forecast_Bio","Korea","SugarCrop",1992,0,0,0
"1435","GCAM_History","Korea","SugarCrop",1992,0,0,0
"1436","GCAM_History_Bio","Korea","SugarCrop",1992,0,0,0
"1437","GCAM_Hist_Forecast","Latin America","SugarCrop",1992,81.13151905,80.25982,0.536167641412845
"1438","GCAM_Hist_Forecast_Bio","Latin America","SugarCrop",1992,81.13151905,80.25982,0.536167641412845
"1439","GCAM_History","Latin America","SugarCrop",1992,83.39315203,80.25982,0.536167641412845
"1440","GCAM_History_Bio","Latin America","SugarCrop",1992,83.39315203,80.25982,0.536167641412845
"1441","GCAM_Hist_Forecast","Middle East","SugarCrop",1992,2.228566526,2.68809,0.321251795528822
"1442","GCAM_Hist_Forecast_Bio","Middle East","SugarCrop",1992,2.228566526,2.68809,0.321251795528822
"1443","GCAM_History","Middle East","SugarCrop",1992,2.992867895,2.68809,0.321251795528822
"1444","GCAM_History_Bio","Middle East","SugarCrop",1992,2.992867895,2.68809,0.321251795528822
"1445","GCAM_Hist_Forecast","Southeast Asia","SugarCrop",1992,28.2125908,31.14484,0.841012589276787
"1446","GCAM_Hist_Forecast_Bio","Southeast Asia","SugarCrop",1992,28.2125908,31.14484,0.841012589276787
"1447","GCAM_History","Southeast Asia","SugarCrop",1992,30.94167343,31.14484,0.841012589276787
"1448","GCAM_History_Bio","Southeast Asia","SugarCrop",1992,30.94167343,31.14484,0.841012589276787
"1449","GCAM_Hist_Forecast","USA","SugarCrop",1992,9.165405953,9.59764,0.164631089050095
"1450","GCAM_Hist_Forecast_Bio","USA","SugarCrop",1992,9.165405953,9.59764,0.164631089050095
"1451","GCAM_History","USA","SugarCrop",1992,9.497624223,9.59764,0.164631089050095
"1452","GCAM_History_Bio","USA","SugarCrop",1992,9.497624223,9.59764,0.164631089050095
"1453","GCAM_Hist_Forecast","Western Europe","SugarCrop",1992,26.57153539,25.68936,-0.028634710534714
"1454","GCAM_Hist_Forecast_Bio","Western Europe","SugarCrop",1992,26.57153539,25.68936,-0.028634710534714
"1455","GCAM_History","Western Europe","SugarCrop",1992,29.41186912,25.68936,-0.028634710534714
"1456","GCAM_History_Bio","Western Europe","SugarCrop",1992,29.41186912,25.68936,-0.028634710534714
"1457","GCAM_Hist_Forecast","Africa","Wheat",1992,82.97676567,80.26891,-5.37488662522766
"1458","GCAM_Hist_Forecast_Bio","Africa","Wheat",1992,82.97676567,80.26891,-5.37488662522766
"1459","GCAM_History","Africa","Wheat",1992,92.80626187,80.26891,-5.37488662522766
"1460","GCAM_History_Bio","Africa","Wheat",1992,92.80626187,80.26891,-5.37488662522766
"1461","GCAM_Hist_Forecast","Australia_NZ","Wheat",1992,81.81329713,83.1061,-1.59336169178926
"1462","GCAM_Hist_Forecast_Bio","Australia_NZ","Wheat",1992,81.81329713,83.1061,-1.59336169178926
"1463","GCAM_History","Australia_NZ","Wheat",1992,96.47587218,83.1061,-1.59336169178926
"1464","GCAM_History_Bio","Australia_NZ","Wheat",1992,96.47587218,83.1061,-1.59336169178926
"1465","GCAM_Hist_Forecast","Canada","Wheat",1992,132.94149,138.303,6.9276214149931
"1466","GCAM_Hist_Forecast_Bio","Canada","Wheat",1992,132.94149,138.303,6.9276214149931
"1467","GCAM_History","Canada","Wheat",1992,130.9570115,138.303,6.9276214149931
"1468","GCAM_History_Bio","Canada","Wheat",1992,130.9570115,138.303,6.9276214149931
"1469","GCAM_Hist_Forecast","China","Wheat",1992,308.4740245,311.12088,3.08279954539563
"1470","GCAM_Hist_Forecast_Bio","China","Wheat",1992,308.4740245,311.12088,3.08279954539563
"1471","GCAM_History","China","Wheat",1992,331.6751167,311.12088,3.08279954539563
"1472","GCAM_History_Bio","China","Wheat",1992,331.6751167,311.12088,3.08279954539563
"1473","GCAM_Hist_Forecast","Eastern Europe","Wheat",1992,94.06749947,81.31052,-13.9158310475487
"1474","GCAM_Hist_Forecast_Bio","Eastern Europe","Wheat",1992,94.06749947,81.31052,-13.9158310475487
"1475","GCAM_History","Eastern Europe","Wheat",1992,71.96798222,81.31052,-13.9158310475487
"1476","GCAM_History_Bio","Eastern Europe","Wheat",1992,71.96798222,81.31052,-13.9158310475487
"1477","GCAM_Hist_Forecast","Former Soviet Union","Wheat",1992,463.636644,470.13553,12.7093340487045
"1478","GCAM_Hist_Forecast_Bio","Former Soviet Union","Wheat",1992,463.636644,470.13553,12.7093340487045
"1479","GCAM_History","Former Soviet Union","Wheat",1992,421.138636,470.13553,12.7093340487045
"1480","GCAM_History_Bio","Former Soviet Union","Wheat",1992,421.138636,470.13553,12.7093340487045
"1481","GCAM_Hist_Forecast","India","Wheat",1992,234.9064408,232.619,-9.08742799892144
"1482","GCAM_Hist_Forecast_Bio","India","Wheat",1992,234.9064408,232.619,-9.08742799892144
"1483","GCAM_History","India","Wheat",1992,272.4917706,232.619,-9.08742799892144
"1484","GCAM_History_Bio","India","Wheat",1992,272.4917706,232.619,-9.08742799892144
"1485","GCAM_Hist_Forecast","Japan","Wheat",1992,2.452508118,2.145,0.0850363908865854
"1486","GCAM_Hist_Forecast_Bio","Japan","Wheat",1992,2.452508118,2.145,0.0850363908865854
"1487","GCAM_History","Japan","Wheat",1992,2.443188718,2.145,0.0850363908865854
"1488","GCAM_History_Bio","Japan","Wheat",1992,2.443188718,2.145,0.0850363908865854
