scenario,region,crop,Year,gcam,fao,error,pct_error
GCAM_History,Korea,MiscCrop,2009,5.105203674,5.30458,-0.199376326,-3.758569508
GCAM_History_Bio,Korea,MiscCrop,2009,5.128622082,5.30458,-0.175957918,-3.31709425
GCAM_Hist_Forecast,Latin America,MiscCrop,2009,253.0264678,267.2880148,-14.26154704,-5.335647786
GCAM_Hist_Forecast_Bio,Latin America,MiscCrop,2009,253.5780019,267.2880148,-13.71001292,-5.129303285
GCAM_History,Latin America,MiscCrop,2009,191.2742727,267.2880148,-76.01374214,-28.43888911
GCAM_History_Bio,Latin America,MiscCrop,2009,191.0039268,267.2880148,-76.28408802,-28.54003314
GCAM_Hist_Forecast,Middle East,MiscCrop,2009,50.64398662,56.77385,-6.129863379,-10.79698379
GCAM_Hist_Forecast_Bio,Middle East,MiscCrop,2009,50.87739438,56.77385,-5.896455624,-10.38586537
GCAM_History,Middle East,MiscCrop,2009,27.85846698,56.77385,-28.91538302,-50.93081236
GCAM_History_Bio,Middle East,MiscCrop,2009,27.94802811,56.77385,-28.82582189,-50.77306171
GCAM_Hist_Forecast,Southeast Asia,MiscCrop,2009,136.1797462,230.9193426,-94.73959638,-41.02713758
GCAM_Hist_Forecast_Bio,Southeast Asia,MiscCrop,2009,136.5183357,230.9193426,-94.40100689,-40.88051084
GCAM_History,Southeast Asia,MiscCrop,2009,80.85482052,230.9193426,-150.0645221,-64.98568738
GCAM_History_Bio,Southeast Asia,MiscCrop,2009,80.68479625,230.9193426,-150.2345464,-65.05931667
GCAM_Hist_Forecast,USA,MiscCrop,2009,38.58860446,39.49598,-0.90737554,-2.297387076
GCAM_Hist_Forecast_Bio,USA,MiscCrop,2009,38.35584267,39.49598,-1.140137333,-2.886717416
GCAM_History,USA,MiscCrop,2009,22.93290016,39.49598,-16.56307984,-41.93611564
GCAM_History_Bio,USA,MiscCrop,2009,22.78687757,39.49598,-16.70910243,-42.30583069
GCAM_Hist_Forecast,Western Europe,MiscCrop,2009,165.0163658,127.58866,37.4277058,29.33466485
GCAM_Hist_Forecast_Bio,Western Europe,MiscCrop,2009,165.1000974,127.58866,37.51143739,29.40029105
GCAM_History,Western Europe,MiscCrop,2009,119.1606756,127.58866,-8.427984431,-6.605590521
GCAM_History_Bio,Western Europe,MiscCrop,2009,119.2074903,127.58866,-8.381169673,-6.568898579
GCAM_Hist_Forecast,Africa,OilCrop,2009,118.1892077,223.596596,-105.4073883,-47.14176789
GCAM_Hist_Forecast_Bio,Africa,OilCrop,2009,119.0507596,223.596596,-104.5458364,-46.7564526
GCAM_History,Africa,OilCrop,2009,120.8675038,223.596596,-102.7290922,-45.9439428
GCAM_History_Bio,Africa,OilCrop,2009,121.6971164,223.596596,-101.8994796,-45.57291184
GCAM_Hist_Forecast,Australia_NZ,OilCrop,2009,5.215257624,18.69253,-13.47727238,-72.09977663
GCAM_Hist_Forecast_Bio,Australia_NZ,OilCrop,2009,5.294517333,18.69253,-13.39801267,-71.67575854
GCAM_History,Australia_NZ,OilCrop,2009,2.664726534,18.69253,-16.02780347,-85.74443088
GCAM_History_Bio,Australia_NZ,OilCrop,2009,2.703035356,18.69253,-15.98949464,-85.539489
GCAM_Hist_Forecast,Canada,OilCrop,2009,51.955977,86.60061,-34.644633,-40.00506809
GCAM_Hist_Forecast_Bio,Canada,OilCrop,2009,52.580541,86.60061,-34.020069,-39.28386763
GCAM_History,Canada,OilCrop,2009,45.113038,86.60061,-41.487572,-47.90678957
GCAM_History_Bio,Canada,OilCrop,2009,45.633514,86.60061,-40.967096,-47.30578226
GCAM_Hist_Forecast,China,OilCrop,2009,253.3800394,243.79921,9.580829415,3.929803306
GCAM_Hist_Forecast_Bio,China,OilCrop,2009,254.1122841,243.79921,10.31307407,4.230150734
GCAM_History,China,OilCrop,2009,226.8565077,243.79921,-16.94270233,-6.949449235
GCAM_History_Bio,China,OilCrop,2009,228.3852145,243.79921,-15.41399555,-6.322414066
GCAM_Hist_Forecast,Eastern Europe,OilCrop,2009,31.9170289,50.37448,-18.4574511,-36.64047967
GCAM_Hist_Forecast_Bio,Eastern Europe,OilCrop,2009,31.77331275,50.37448,-18.60116725,-36.92577521
GCAM_History,Eastern Europe,OilCrop,2009,31.45928643,50.37448,-18.91519357,-37.54915897
GCAM_History_Bio,Eastern Europe,OilCrop,2009,31.2023369,50.37448,-19.1721431,-38.05923772
GCAM_Hist_Forecast,Former Soviet Union,OilCrop,2009,88.7586168,155.19941,-66.4407932,-42.80995218
GCAM_Hist_Forecast_Bio,Former Soviet Union,OilCrop,2009,89.6712823,155.19941,-65.5281277,-42.22189227
GCAM_History,Former Soviet Union,OilCrop,2009,69.6997656,155.19941,-85.4996444,-55.09018649
GCAM_History_Bio,Former Soviet Union,OilCrop,2009,70.405938,155.19941,-84.793472,-54.63517677
GCAM_Hist_Forecast,India,OilCrop,2009,301.8721057,267.7,34.17210571,12.76507498
GCAM_Hist_Forecast_Bio,India,OilCrop,2009,304.3221699,267.7,36.62216986,13.68030253
GCAM_History,India,OilCrop,2009,252.1912952,267.7,-15.50870481,-5.793315207
GCAM_History_Bio,India,OilCrop,2009,254.174444,267.7,-13.52555603,-5.052505054
GCAM_Hist_Forecast,Japan,OilCrop,2009,1.620177277,1.541,0.079177277,5.138045207
GCAM_Hist_Forecast_Bio,Japan,OilCrop,2009,1.641915552,1.541,0.100915552,6.548705491
GCAM_History,Japan,OilCrop,2009,1.033884076,1.541,-0.507115924,-32.90823648
GCAM_History_Bio,Japan,OilCrop,2009,1.047383626,1.541,-0.493616374,-32.03221119
GCAM_Hist_Forecast,Korea,OilCrop,2009,3.150442442,1.40381,1.746632442,124.4208577
GCAM_Hist_Forecast_Bio,Korea,OilCrop,2009,3.184475223,1.40381,1.780665223,126.845173
GCAM_History,Korea,OilCrop,2009,1.967298946,1.40381,0.563488946,40.13997239
GCAM_History_Bio,Korea,OilCrop,2009,1.988303004,1.40381,0.584493004,41.6361904
GCAM_Hist_Forecast,Latin America,OilCrop,2009,285.1493681,467.1774234,-182.0280553,-38.96336726
GCAM_Hist_Forecast_Bio,Latin America,OilCrop,2009,287.2130612,467.1774234,-179.9643622,-38.5216308
GCAM_History,Latin America,OilCrop,2009,199.1575594,467.1774234,-268.019864,-57.37003772
GCAM_History_Bio,Latin America,OilCrop,2009,199.9075414,467.1774234,-267.269882,-57.20950299
GCAM_Hist_Forecast,Middle East,OilCrop,2009,8.967437263,13.942313,-4.974875737,-35.68185377
GCAM_Hist_Forecast_Bio,Middle East,OilCrop,2009,9.072014041,13.942313,-4.870298959,-34.93178613
GCAM_History,Middle East,OilCrop,2009,8.757200774,13.942313,-5.185112226,-37.18975629
GCAM_History_Bio,Middle East,OilCrop,2009,8.852445569,13.942313,-5.089867431,-36.50662147
GCAM_Hist_Forecast,Southeast Asia,OilCrop,2009,81.29137365,69.70622,11.58515365,16.61997115
GCAM_Hist_Forecast_Bio,Southeast Asia,OilCrop,2009,81.93629669,69.70622,12.23007669,17.54517271
GCAM_History,Southeast Asia,OilCrop,2009,60.27426424,69.70622,-9.431955757,-13.53101023
GCAM_History_Bio,Southeast Asia,OilCrop,2009,60.52823851,69.70622,-9.177981485,-13.16666072
GCAM_Hist_Forecast,USA,OilCrop,2009,286.8876393,326.90745,-40.01981072,-12.24193903
GCAM_Hist_Forecast_Bio,USA,OilCrop,2009,286.4477389,326.90745,-40.45971114,-12.37650324
GCAM_History,USA,OilCrop,2009,270.4264566,326.90745,-56.48099344,-17.27736503
GCAM_History_Bio,USA,OilCrop,2009,270.0901994,326.90745,-56.81725064,-17.38022509
GCAM_Hist_Forecast,Western Europe,OilCrop,2009,41.80124357,125.9471502,-84.14590663,-66.81048876
GCAM_Hist_Forecast_Bio,Western Europe,OilCrop,2009,42.06190353,125.9471502,-83.88524667,-66.60352897
GCAM_History,Western Europe,OilCrop,2009,154.0314698,125.9471502,28.08431955,22.29849544
GCAM_History_Bio,Western Europe,OilCrop,2009,155.0350436,125.9471502,29.08789336,23.09531682
GCAM_Hist_Forecast,Africa,OtherGrain,2009,335.7620407,545.9067,-210.1446593,-38.49461076
GCAM_Hist_Forecast_Bio,Africa,OtherGrain,2009,337.7330366,545.9067,-208.1736634,-38.1335608
GCAM_History,Africa,OtherGrain,2009,464.9413294,545.9067,-80.96537063,-14.83135683
GCAM_History_Bio,Africa,OtherGrain,2009,467.0322466,545.9067,-78.87445344,-14.44833951
GCAM_Hist_Forecast,Australia_NZ,OtherGrain,2009,43.28152757,66.24379,-22.96226243,-34.66326795
GCAM_Hist_Forecast_Bio,Australia_NZ,OtherGrain,2009,43.85409703,66.24379,-22.38969297,-33.79893115
GCAM_History,Australia_NZ,OtherGrain,2009,40.60430693,66.24379,-25.63948308,-38.70473455
GCAM_History_Bio,Australia_NZ,OtherGrain,2009,41.06040925,66.24379,-25.18338076,-38.01621368
GCAM_Hist_Forecast,Canada,OtherGrain,2009,56.85528854,42.246,14.60928854,34.58147171
GCAM_Hist_Forecast_Bio,Canada,OtherGrain,2009,57.42956532,42.246,15.18356532,35.94083539
GCAM_History,Canada,OtherGrain,2009,56.5061385,42.246,14.2601385,33.75500284
GCAM_History_Bio,Canada,OtherGrain,2009,56.98234246,42.246,14.73634246,34.88221952
GCAM_Hist_Forecast,China,OtherGrain,2009,85.38522987,34.26779,51.11743987,149.170518
GCAM_Hist_Forecast_Bio,China,OtherGrain,2009,85.07384957,34.26779,50.80605957,148.2618505
GCAM_History,China,OtherGrain,2009,62.39869608,34.26779,28.13090608,82.09139276
GCAM_History_Bio,China,OtherGrain,2009,62.4467943,34.26779,28.1790043,82.23175261
GCAM_Hist_Forecast,Eastern Europe,OtherGrain,2009,96.96688379,88.66912,8.297763787,9.358121279
GCAM_Hist_Forecast_Bio,Eastern Europe,OtherGrain,2009,96.5851196,88.66912,7.915999604,8.927572083
GCAM_History,Eastern Europe,OtherGrain,2009,69.33003993,88.66912,-19.33908007,-21.81038909
GCAM_History_Bio,Eastern Europe,OtherGrain,2009,68.77009997,88.66912,-19.89902003,-22.44188285
GCAM_Hist_Forecast,Former Soviet Union,OtherGrain,2009,506.6238982,260.08687,246.5370282,94.79026304
GCAM_Hist_Forecast_Bio,Former Soviet Union,OtherGrain,2009,510.8994203,260.08687,250.8125503,96.43414537
GCAM_History,Former Soviet Union,OtherGrain,2009,531.961957,260.08687,271.875087,104.5324153
GCAM_History_Bio,Former Soviet Union,OtherGrain,2009,535.752598,260.08687,275.665728,105.9898672
GCAM_Hist_Forecast,India,OtherGrain,2009,262.459822,187.1,75.35982203,40.27783112
GCAM_Hist_Forecast_Bio,India,OtherGrain,2009,264.0607607,187.1,76.96076071,41.13349049
GCAM_History,India,OtherGrain,2009,305.0716304,187.1,117.9716304,63.05271535
GCAM_History_Bio,India,OtherGrain,2009,306.5515471,187.1,119.4515471,63.84369166
GCAM_Hist_Forecast,Japan,OtherGrain,2009,0.878781236,1.03773,-0.158948764,-15.31696726
GCAM_Hist_Forecast_Bio,Japan,OtherGrain,2009,0.889781101,1.03773,-0.147948899,-14.2569743
GCAM_History,Japan,OtherGrain,2009,0.54154114,1.03773,-0.49618886,-47.81483236
GCAM_History_Bio,Japan,OtherGrain,2009,0.547355744,1.03773,-0.490374256,-47.25451281
GCAM_Hist_Forecast,Korea,OtherGrain,2009,1.529052344,0.56972,0.959332344,168.3866363
GCAM_Hist_Forecast_Bio,Korea,OtherGrain,2009,1.542275604,0.56972,0.972555604,170.7076466
GCAM_History,Korea,OtherGrain,2009,0.882463557,0.56972,0.312743557,54.89425622
GCAM_History_Bio,Korea,OtherGrain,2009,0.889192062,0.56972,0.319472062,56.07527585
GCAM_Hist_Forecast,Latin America,OtherGrain,2009,54.66867111,57.149425,-2.480753892,-4.340820389
GCAM_Hist_Forecast_Bio,Latin America,OtherGrain,2009,55.04775066,57.149425,-2.101674338,-3.677507408
GCAM_History,Latin America,OtherGrain,2009,52.65207032,57.149425,-4.49735468,-7.869466193
GCAM_History_Bio,Latin America,OtherGrain,2009,52.7697008,57.149425,-4.379724196,-7.663636504
GCAM_Hist_Forecast,Middle East,OtherGrain,2009,53.77229158,43.9496,9.822691577,22.34989983
GCAM_Hist_Forecast_Bio,Middle East,OtherGrain,2009,54.31228733,43.9496,10.36268733,23.5785703
GCAM_History,Middle East,OtherGrain,2009,90.99772078,43.9496,47.04812078,107.0501683
GCAM_History_Bio,Middle East,OtherGrain,2009,91.72006297,43.9496,47.77046297,108.6937378
GCAM_Hist_Forecast,Southeast Asia,OtherGrain,2009,15.62189393,20.95468,-5.332786066,-25.44914103
GCAM_Hist_Forecast_Bio,Southeast Asia,OtherGrain,2009,15.7314857,20.95468,-5.223194302,-24.92614682
GCAM_History,Southeast Asia,OtherGrain,2009,22.07177728,20.95468,1.117097281,5.331015701
GCAM_History_Bio,Southeast Asia,OtherGrain,2009,22.1249872,20.95468,1.170307202,5.584944281
GCAM_Hist_Forecast,USA,OtherGrain,2009,87.76795859,43.39949,44.36846859,102.2326958
GCAM_Hist_Forecast_Bio,USA,OtherGrain,2009,87.79674004,43.39949,44.39725004,102.2990133
GCAM_History,USA,OtherGrain,2009,104.9027941,43.39949,61.50330405,141.7143475
GCAM_History_Bio,USA,OtherGrain,2009,104.814956,43.39949,61.41546605,141.5119534
GCAM_Hist_Forecast,Western Europe,OtherGrain,2009,213.7217942,182.86661,30.85518423,16.8730553
GCAM_Hist_Forecast_Bio,Western Europe,OtherGrain,2009,214.8589179,182.86661,31.9923079,17.49488761
GCAM_History,Western Europe,OtherGrain,2009,212.1769819,182.86661,29.31037195,16.02827982
GCAM_History_Bio,Western Europe,OtherGrain,2009,213.1335272,182.86661,30.26691718,16.55136341
GCAM_Hist_Forecast,Africa,PalmFruit,2009,39.94124068,55.82416,-15.88291932,-28.45169424
GCAM_Hist_Forecast_Bio,Africa,PalmFruit,2009,39.86982131,55.82416,-15.95433869,-28.57963057
GCAM_History,Africa,PalmFruit,2009,19.60601914,55.82416,-36.21814086,-64.87897151
GCAM_History_Bio,Africa,PalmFruit,2009,19.62132954,55.82416,-36.20283046,-64.8515454
GCAM_Hist_Forecast,Australia_NZ,PalmFruit,2009,0,0.09035,-0.09035,-100
GCAM_Hist_Forecast_Bio,Australia_NZ,PalmFruit,2009,0,0.09035,-0.09035,-100
GCAM_History,Australia_NZ,PalmFruit,2009,0,0.09035,-0.09035,-100
GCAM_History_Bio,Australia_NZ,PalmFruit,2009,0,0.09035,-0.09035,-100
GCAM_Hist_Forecast,Canada,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Canada,PalmFruit,2009,0,0,0,NA
GCAM_History,Canada,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Canada,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,China,PalmFruit,2009,1.381325771,2.13761,-0.756284229,-35.37989759
GCAM_Hist_Forecast_Bio,China,PalmFruit,2009,1.38347237,2.13761,-0.75413763,-35.2794771
GCAM_History,China,PalmFruit,2009,3.705981131,2.13761,1.568371131,73.37031222
GCAM_History_Bio,China,PalmFruit,2009,3.730705523,2.13761,1.593095523,74.52694939
GCAM_Hist_Forecast,Eastern Europe,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Eastern Europe,PalmFruit,2009,0,0,0,NA
GCAM_History,Eastern Europe,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Eastern Europe,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,Former Soviet Union,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Former Soviet Union,PalmFruit,2009,0,0,0,NA
GCAM_History,Former Soviet Union,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Former Soviet Union,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,India,PalmFruit,2009,12.32017906,18.952,-6.631820945,-34.99272343
GCAM_Hist_Forecast_Bio,India,PalmFruit,2009,12.32762733,18.952,-6.62437267,-34.9534227
GCAM_History,India,PalmFruit,2009,10.70401679,18.952,-8.247983211,-43.52038418
GCAM_History_Bio,India,PalmFruit,2009,10.73755937,18.952,-8.214440634,-43.34339718
GCAM_Hist_Forecast,Japan,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Japan,PalmFruit,2009,0,0,0,NA
GCAM_History,Japan,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Japan,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,Korea,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,PalmFruit,2009,0,0,0,NA
GCAM_History,Korea,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Korea,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,Latin America,PalmFruit,2009,9.733781793,13.893654,-4.159872207,-29.94080756
GCAM_Hist_Forecast_Bio,Latin America,PalmFruit,2009,9.723764952,13.893654,-4.169889048,-30.01290408
GCAM_History,Latin America,PalmFruit,2009,10.42823162,13.893654,-3.465422379,-24.94248366
GCAM_History_Bio,Latin America,PalmFruit,2009,10.42223553,13.893654,-3.471418468,-24.9856407
GCAM_Hist_Forecast,Middle East,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Middle East,PalmFruit,2009,0,0,0,NA
GCAM_History,Middle East,PalmFruit,2009,0,0,0,NA
GCAM_History_Bio,Middle East,PalmFruit,2009,0,0,0,NA
GCAM_Hist_Forecast,Southeast Asia,PalmFruit,2009,123.138906,178.18792,-55.04901403,-30.89379686
GCAM_Hist_Forecast_Bio,Southeast Asia,PalmFruit,2009,123.120939,178.18792,-55.06698095,-30.90387999
GCAM_History,Southeast Asia,PalmFruit,2009,98.05089686,178.18792,-80.13702314,-44.97331982
GCAM_History_Bio,Southeast Asia,PalmFruit,2009,97.94479623,178.18792,-80.24312377,-45.03286405
GCAM_Hist_Forecast,USA,PalmFruit,2009,0,0.00255,-0.00255,-100
GCAM_Hist_Forecast_Bio,USA,PalmFruit,2009,0,0.00255,-0.00255,-100
GCAM_History,USA,PalmFruit,2009,0,0.00255,-0.00255,-100
GCAM_History_Bio,USA,PalmFruit,2009,0,0.00255,-0.00255,-100
GCAM_Hist_Forecast,Western Europe,PalmFruit,2009,0,0.00558,-0.00558,-100
GCAM_Hist_Forecast_Bio,Western Europe,PalmFruit,2009,0,0.00558,-0.00558,-100
GCAM_History,Western Europe,PalmFruit,2009,0,0.00558,-0.00558,-100
GCAM_History_Bio,Western Europe,PalmFruit,2009,0,0.00558,-0.00558,-100
GCAM_Hist_Forecast,Africa,Rice,2009,46.14269074,95.41854,-49.27584926,-51.64179756
GCAM_Hist_Forecast_Bio,Africa,Rice,2009,46.19329062,95.41854,-49.22524938,-51.58876815
GCAM_History,Africa,Rice,2009,58.61137747,95.41854,-36.80716253,-38.57443483
GCAM_History_Bio,Africa,Rice,2009,58.69906044,95.41854,-36.71947956,-38.48254182
GCAM_Hist_Forecast,Australia_NZ,Rice,2009,0.789559175,0.08,0.709559175,886.9489681
GCAM_Hist_Forecast_Bio,Australia_NZ,Rice,2009,0.795456626,0.08,0.715456626,894.3207828
GCAM_History,Australia_NZ,Rice,2009,0.714264093,0.08,0.634264093,792.8301161
GCAM_History_Bio,Australia_NZ,Rice,2009,0.719663423,0.08,0.639663423,799.5792787
GCAM_Hist_Forecast,Canada,Rice,2009,0,0,0,NA
GCAM_Hist_Forecast_Bio,Canada,Rice,2009,0,0,0,NA
GCAM_History,Canada,Rice,2009,0,0,0,NA
GCAM_History_Bio,Canada,Rice,2009,0,0,0,NA
GCAM_Hist_Forecast,China,Rice,2009,427.9565528,405.6239,22.33265278,5.505753674
GCAM_Hist_Forecast_Bio,China,Rice,2009,427.6250988,405.6239,22.00119885,5.424039078
GCAM_History,China,Rice,2009,381.6166796,405.6239,-24.00722038,-5.918591182
GCAM_History_Bio,China,Rice,2009,382.5219103,405.6239,-23.10198966,-5.695421217
GCAM_Hist_Forecast,Eastern Europe,Rice,2009,0.483936425,0.25699,0.226946425,88.30943812
GCAM_Hist_Forecast_Bio,Eastern Europe,Rice,2009,0.479210616,0.25699,0.222220616,86.47053044
GCAM_History,Eastern Europe,Rice,2009,2.560093621,0.25699,2.303103621,896.1841398
GCAM_History_Bio,Eastern Europe,Rice,2009,2.527911085,0.25699,2.270921085,883.6612649
GCAM_Hist_Forecast,Former Soviet Union,Rice,2009,6.06954628,3.96249,2.10705628,53.17505609
GCAM_Hist_Forecast_Bio,Former Soviet Union,Rice,2009,6.09680021,3.96249,2.13431021,53.86285416
GCAM_History,Former Soviet Union,Rice,2009,6.47675554,3.96249,2.51426554,63.45165641
GCAM_History_Bio,Former Soviet Union,Rice,2009,6.50940129,3.96249,2.54691129,64.275526
GCAM_Hist_Forecast,India,Rice,2009,404.8370534,419.2,-14.36294659,-3.426275427
GCAM_Hist_Forecast_Bio,India,Rice,2009,405.9336583,419.2,-13.26634173,-3.164680755
GCAM_History,India,Rice,2009,398.2592253,419.2,-20.94077466,-4.995413802
GCAM_History_Bio,India,Rice,2009,399.6015483,419.2,-19.59845174,-4.675203182
GCAM_Hist_Forecast,Japan,Rice,2009,16.48591308,16.24,0.245913084,1.51424313
GCAM_Hist_Forecast_Bio,Japan,Rice,2009,16.59695341,16.24,0.356953411,2.197988981
GCAM_History,Japan,Rice,2009,16.83164102,16.24,0.591641022,3.643109744
GCAM_History_Bio,Japan,Rice,2009,16.95631606,16.24,0.716316055,4.410813148
GCAM_Hist_Forecast,Korea,Rice,2009,11.24487467,9.24471,2.000164667,21.63577513
GCAM_Hist_Forecast_Bio,Korea,Rice,2009,11.30186877,9.24471,2.057158767,22.25228014
GCAM_History,Korea,Rice,2009,12.53152782,9.24471,3.286817821,35.55349839
GCAM_History_Bio,Korea,Rice,2009,12.60698056,9.24471,3.362270561,36.36967045
GCAM_Hist_Forecast,Latin America,Rice,2009,62.93252962,60.35089,2.581639619,4.277715903
GCAM_Hist_Forecast_Bio,Latin America,Rice,2009,62.91594825,60.35089,2.565058247,4.250240961
GCAM_History,Latin America,Rice,2009,138.6992924,60.35089,78.34840238,129.8214531
GCAM_History_Bio,Latin America,Rice,2009,138.3053478,60.35089,77.95445776,129.1686962
GCAM_Hist_Forecast,Middle East,Rice,2009,5.453551987,5.90738,-0.453828013,-7.682390722
GCAM_Hist_Forecast_Bio,Middle East,Rice,2009,5.4823628,5.90738,-0.4250172,-7.19468191
GCAM_History,Middle East,Rice,2009,5.259433721,5.90738,-0.647946279,-10.96842049
GCAM_History_Bio,Middle East,Rice,2009,5.287354348,5.90738,-0.620025652,-10.49578074
GCAM_Hist_Forecast,Southeast Asia,Rice,2009,437.7388739,550.90661,-113.1677361,-20.54209081
GCAM_Hist_Forecast_Bio,Southeast Asia,Rice,2009,438.0807906,550.90661,-112.8258194,-20.48002644
GCAM_History,Southeast Asia,Rice,2009,486.4947802,550.90661,-64.4118298,-11.69196895
GCAM_History_Bio,Southeast Asia,Rice,2009,484.9297631,550.90661,-65.97684693,-11.97604925
GCAM_Hist_Forecast,USA,Rice,2009,9.854412499,12.5575,-2.703087501,-21.52568187
GCAM_Hist_Forecast_Bio,USA,Rice,2009,9.81189947,12.5575,-2.74560053,-21.86422879
GCAM_History,USA,Rice,2009,12.29037733,12.5575,-0.267122673,-2.127196278
GCAM_History_Bio,USA,Rice,2009,12.25361482,12.5575,-0.303885177,-2.419949649
GCAM_Hist_Forecast,Western Europe,Rice,2009,3.226450576,5.35921,-2.132759424,-39.79615324
GCAM_Hist_Forecast_Bio,Western Europe,Rice,2009,3.225225837,5.35921,-2.133984163,-39.81900622
GCAM_History,Western Europe,Rice,2009,3.793266133,5.35921,-1.565943867,-29.21967728
GCAM_History_Bio,Western Europe,Rice,2009,3.797901177,5.35921,-1.561308823,-29.13318984
GCAM_Hist_Forecast,Africa,Root_Tuber,2009,145.5417821,239.60695,-94.06516786,-39.25811328
GCAM_Hist_Forecast_Bio,Africa,Root_Tuber,2009,145.9901833,239.60695,-93.61676675,-39.070973
GCAM_History,Africa,Root_Tuber,2009,129.8508687,239.60695,-109.7560813,-45.80671857
GCAM_History_Bio,Africa,Root_Tuber,2009,130.1285449,239.60695,-109.4784051,-45.69083037
GCAM_Hist_Forecast,Australia_NZ,Root_Tuber,2009,0.592704598,0.47914,0.113564598,23.70175682
GCAM_Hist_Forecast_Bio,Australia_NZ,Root_Tuber,2009,0.600940311,0.47914,0.121800311,25.42060998
GCAM_History,Australia_NZ,Root_Tuber,2009,0.51643789,0.47914,0.03729789,7.784340618
GCAM_History_Bio,Australia_NZ,Root_Tuber,2009,0.522972639,0.47914,0.043832639,9.148190386
GCAM_Hist_Forecast,Canada,Root_Tuber,2009,1.3517091,1.46303,-0.1113209,-7.608928047
GCAM_Hist_Forecast_Bio,Canada,Root_Tuber,2009,1.36015795,1.46303,-0.10287205,-7.03143818
GCAM_History,Canada,Root_Tuber,2009,1.22603106,1.46303,-0.23699894,-16.19918525
GCAM_History_Bio,Canada,Root_Tuber,2009,1.23289901,1.46303,-0.23013099,-15.72975195
GCAM_Hist_Forecast,China,Root_Tuber,2009,111.1587378,100.53284,10.62589782,10.56957887
GCAM_Hist_Forecast_Bio,China,Root_Tuber,2009,111.1627103,100.53284,10.62987033,10.57353033
GCAM_History,China,Root_Tuber,2009,88.18110291,100.53284,-12.35173709,-12.28627093
GCAM_History_Bio,China,Root_Tuber,2009,88.45865607,100.53284,-12.07418393,-12.01018884
GCAM_Hist_Forecast,Eastern Europe,Root_Tuber,2009,24.95718504,10.13231,14.82487504,146.3128846
GCAM_Hist_Forecast_Bio,Eastern Europe,Root_Tuber,2009,24.78056104,10.13231,14.64825104,144.5697085
GCAM_History,Eastern Europe,Root_Tuber,2009,21.66708833,10.13231,11.53477833,113.8415458
GCAM_History_Bio,Eastern Europe,Root_Tuber,2009,21.44012671,10.13231,11.30781671,111.6015668
GCAM_Hist_Forecast,Former Soviet Union,Root_Tuber,2009,58.5974407,45.96687,12.6305707,27.4775522
GCAM_Hist_Forecast_Bio,Former Soviet Union,Root_Tuber,2009,58.9058462,45.96687,12.9389762,28.14848216
GCAM_History,Former Soviet Union,Root_Tuber,2009,73.2310495,45.96687,27.2641795,59.31267345
GCAM_History_Bio,Former Soviet Union,Root_Tuber,2009,73.5798735,45.96687,27.6130035,60.07153304
GCAM_Hist_Forecast,India,Root_Tuber,2009,16.9847252,22.328,-5.343274804,-23.93082589
GCAM_Hist_Forecast_Bio,India,Root_Tuber,2009,17.04385061,22.328,-5.284149393,-23.66602201
GCAM_History,India,Root_Tuber,2009,14.46397462,22.328,-7.864025376,-35.22046478
GCAM_History_Bio,India,Root_Tuber,2009,14.50676776,22.328,-7.821232236,-35.02880794
GCAM_Hist_Forecast,Japan,Root_Tuber,2009,2.323422291,1.4957,0.827722291,55.3401278
GCAM_Hist_Forecast_Bio,Japan,Root_Tuber,2009,2.346697837,1.4957,0.850997837,56.89629186
GCAM_History,Japan,Root_Tuber,2009,1.647353524,1.4957,0.151653524,10.13930093
GCAM_History_Bio,Japan,Root_Tuber,2009,1.662847456,1.4957,0.167147456,11.17519933
GCAM_Hist_Forecast,Korea,Root_Tuber,2009,0.503021299,0.42314,0.079881299,18.87821978
GCAM_Hist_Forecast_Bio,Korea,Root_Tuber,2009,0.506330527,0.42314,0.083190527,19.66028429
GCAM_History,Korea,Root_Tuber,2009,0.396837282,0.42314,-0.026302718,-6.21607936
GCAM_History_Bio,Korea,Root_Tuber,2009,0.39934088,0.42314,-0.02379912,-5.624408059
GCAM_Hist_Forecast,Latin America,Root_Tuber,2009,31.49118583,42.2850738,-10.79388797,-25.52647306
GCAM_Hist_Forecast_Bio,Latin America,Root_Tuber,2009,31.61507968,42.2850738,-10.66999412,-25.2334764
